product_type,category1,category2,category3,collect_date,brand,product_id,product_name,category,min_price,style_id,gender_label,base_category,is_best,is_new
의류,아우터,자켓,일반,2026-04-17,룰루레몬,rsgnnn5415,워터프루프 클래식 핏 카 코트,mens-jackets-and-outerwear,292000,rsgnnn5415,Men,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod20003839,워터프루프 피시테일 레인 코트,womens-jackets-and-outerwear,417000,prod20003839,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod20005783,원더 트레인 풀집 재킷,womens-jackets-and-outerwear,184000,prod20005783,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod9960898,원더 퍼프 600 다운 필 롱 재킷,womens-jackets-and-outerwear,588000,prod9960898,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11750226,원더 퍼프 600 다운 필 미드 렝스 베스트,womens-jackets-and-outerwear,387000,prod11750226,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod9490219,원더 퍼프 600 다운 필 재킷,womens-jackets-and-outerwear,417000,prod9490219,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod9960896,원더 퍼프 600 다운 필 크롭 베스트,womens-jackets-and-outerwear,355000,prod9960896,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod9960897,원더 퍼프 600 다운 필 크롭 재킷,womens-jackets-and-outerwear,271000,prod9960897,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,jsi0ubacwx,이지파이브 재킷,womens-jackets-and-outerwear,129000,jsi0ubacwx,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,러닝,2026-04-17,룰루레몬,prod20006539,인설레이티드 백 벤트 러닝 재킷,womens-jackets-and-outerwear,278000,prod20006539,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11680378,인설레이티드 유틸리티 셔츠 재킷,mens-jackets-and-outerwear,222000,prod11680378,Men,jackets-and-outerwear,True,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11750248,제로드 인 트랙 재킷,mens-jackets-and-outerwear,184000,prod11750248,Men,jackets-and-outerwear,True,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod20000183,컬리지어트 보머 재킷 *레터맨,mens-jackets-and-outerwear,232000,prod20000183,Men,jackets-and-outerwear,False,False
의류,아우터,자켓,테니스,2026-04-17,룰루레몬,prod11801252,코트 라이벌 테니스 트랙 재킷,womens-jackets-and-outerwear,129000,prod11801252,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod20000607,크로스 칠 캐주얼 재킷,mens-jackets-and-outerwear,278000,prod20000607,Men,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11870797,크롭 유틸리티 윈드브레이커,womens-jackets-and-outerwear,230000,prod11870797,Women,jackets-and-outerwear,True,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11870017,클래식 핏 트렌치코트,womens-jackets-and-outerwear,417000,prod11870017,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11530082,텍스처드 더블 니트 코튼 집업,mens-jackets-and-outerwear,230000,prod11530082,Men,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,cyi71qhchz,트랜스포머블 윈드브레이커,womens-jackets-and-outerwear,230000,cyi71qhchz,Women,jackets-and-outerwear,False,True
의류,아우터,자켓,일반,2026-04-17,룰루레몬,xopodt3s1v,트윌 칼라드 재킷,womens-jackets-and-outerwear,139000,xopodt3s1v,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod9750705,패스트 앤 프리 재킷,mens-jackets-and-outerwear,158000,prod9750705,Men,jackets-and-outerwear,True,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,fjsix8ppsv,패스트 앤 프리 패커블 재킷,mens-jackets-and-outerwear,230000,fjsix8ppsv,Men,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod20006975,페더웨이트 900 다운 필 퀼티드 재킷,womens-jackets-and-outerwear,417000,prod20006975,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod20004583,페더웨이트 900 다운 필 퀼티드 후디드 재킷,mens-jackets-and-outerwear,417000,prod20004583,Men,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11670131,페이스 브레이커 재킷,mens-jackets-and-outerwear,198000,prod11670131,Men,jackets-and-outerwear,True,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,fotmpe3s6f,페이스 브레이커 트랙 재킷 *니트,mens-jackets-and-outerwear,161000,fotmpe3s6f,Men,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod11500122,후드 디파인 재킷 *Nulu,womens-jackets-and-outerwear,184000,prod11500122,Women,jackets-and-outerwear,False,True
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod9090070,후드 디파인 재킷 메쉬 벤트 *Nulu,womens-jackets-and-outerwear,184000,prod9090070,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,prod20000211,후드 라이트 릴랙스 핏 재킷,womens-jackets-and-outerwear,198000,prod20000211,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,일반,2026-04-17,룰루레몬,exjfp3ljyh,Softstreme 피케 트랙 재킷,womens-jackets-and-outerwear,139000,exjfp3ljyh,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,러닝,2026-04-17,룰루레몬,prod11870745,UV 프로텍티브 신치 웨이스트 러닝 재킷,womens-jackets-and-outerwear,129000,prod11870745,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,테니스,2026-04-17,룰루레몬,qjbpeg4ayr,UV 프로텍티브 오버사이즈드 테니스 재킷,womens-jackets-and-outerwear,161000,qjbpeg4ayr,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,골프,2026-04-17,룰루레몬,prod20005355,UV 프로텍티브 클래식 핏 골프 재킷,womens-jackets-and-outerwear,198000,prod20005355,Women,jackets-and-outerwear,False,False
의류,아우터,자켓,골프,2026-04-17,룰루레몬,w02haovydr,Windproof Full-Zip Golf Vest *Logo,mens-jackets-and-outerwear,184000,w02haovydr,Men,jackets-and-outerwear,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,id0bhlhdjs,"라이크 어 클라우드 더블 스트랩 브라 *라이트 서포트, B/C컵",womens-sports-bras,78000,id0bhlhdjs,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod10850248,"라이크 어 클라우드 롱라인 브라 *라이트 서포트, D/DD컵",womens-sports-bras,93000,prod10850248,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod10850247,"라이크 어 클라우드 리브드 롱라인 브라 *라이트 서포트, B/C컵",womens-sports-bras,74000,prod10850247,Women,sports-bras,True,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20004379,"라이크 어 클라우드 리브드 스파게티 스트랩 브라 *라이트 서포트, A/B컵",womens-sports-bras,78000,prod20004379,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,az3gupirpz,"레비테이션 스포츠 브라 *하이 서포트, B–DD컵",womens-sports-bras,109000,az3gupirpz,Women,sports-bras,False,False
의류,언더웨어,브라,요가,2026-04-17,룰루레몬,prod20004975,"루나 뉴 이어 플렉시플렉스 스트래피 요가 브라 *라이트 서포트, A-C컵",womens-sports-bras,62000,prod20004975,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20002843,룰루레몬 너싱 브라,womens-sports-bras,93000,prod20002843,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20000995,"룰루레몬 라이트리프트 스포츠 브라 *미디엄 서포트, B/C컵",womens-sports-bras,65000,prod20000995,Women,sports-bras,False,True
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11870998,"룰루레몬 에너지 롱라인 브라 미디엄 서포트, B–D컵 *에볼브",womens-sports-bras,78000,prod11870998,Women,sports-bras,True,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod10520356,"룰루레몬 에너지 브라 *하이 서포트, B-G컵",womens-sports-bras,74000,prod10520356,Women,sports-bras,True,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11870721,"룰루레몬 에너지 브라 미디엄 서포트, B–D컵 *에볼브",womens-sports-bras,58000,prod11870721,Women,sports-bras,False,True
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11690178,"룰루레몬 에너지 브라 하이 서포트 지퍼 프런트 *하이 서포트, B–G컵",womens-sports-bras,109000,prod11690178,Women,sports-bras,True,True
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20000423,"룰루레몬 에너지 크로스 스트랩 롱라인 브라 에볼브 *미디엄 서포트, B–D컵",womens-sports-bras,55000,prod20000423,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20006459,"룰루레몬 에너지 하이넥 롱라인 브라 미디엄 서포트, B–D컵 에볼브 *워드마크",womens-sports-bras,65000,prod20006459,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20002099,"룰루레몬 에너지 하이넥 롱라인 브라 에볼브 *미디엄 서포트, B–D컵",womens-sports-bras,93000,prod20002099,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20007175,"룰루레몬 포커서 하이넥 브라 *라이트 서포트, A/B컵",womens-sports-bras,65000,prod20007175,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,a3sljiegni,"룰루레몬 포커서 하이넥 브라 *라이트 서포트, C/D컵",womens-sports-bras,93000,a3sljiegni,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20004215,"룰루레몬 Align™ 스쿱 크로스백 리브드 브라 *라이트 서포트, A/B컵",womens-sports-bras,78000,prod20004215,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11720221,"룰루레몬 Align™ 스쿱백 브라 *라이트 서포트, A/B 컵",womens-sports-bras,78000,prod11720221,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11900018,"룰루레몬 Glow Up™ 브라 *미디엄 서포트, B/C컵",womens-sports-bras,65000,prod11900018,Women,sports-bras,False,False
의류,언더웨어,브라,테니스,2026-04-17,룰루레몬,eplm1xr7z5,"스트레이트 스트랩 스포츠 브라 라이트 서포트, B/C컵 *테니스 듀스",womens-sports-bras,78000,eplm1xr7z5,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,gm1wwqsm09,"올타임 히어로 리브드 스포츠 브라 *미디엄 서포트, B/C컵",womens-sports-bras,62000,gm1wwqsm09,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20001311,"원더 트레인 메쉬백 브라 *미디엄 서포트, B/C컵",womens-sports-bras,55000,prod20001311,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11520056,"원더 트레인 스트래피 레이서 브라 *라이트 서포트, A/B컵",womens-sports-bras,62000,prod11520056,Women,sports-bras,False,True
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11520057,"원더 트레인 스트래피 레이서 브라 *라이트 서포트, C/D컵",womens-sports-bras,62000,prod11520057,Women,sports-bras,False,True
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,trms19tzwn,"원더 트레인 파이프드 스포츠 브라 *미디엄 서포트, B/C컵",womens-sports-bras,65000,trms19tzwn,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20005959,원더모스트 어드저스터블 티셔츠 브라 *A-D컵,womens-sports-bras,78000,prod20005959,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod9370109,"인라이트 위브백 브라 *하이 서포트, A–DDD(E)컵",womens-sports-bras,138000,prod9370109,Women,sports-bras,True,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod8430416,"인비고레이트 브라 *미디엄 서포트, B/C컵",womens-sports-bras,72000,prod8430416,Women,sports-bras,False,False
의류,언더웨어,브라,요가,2026-04-17,룰루레몬,vfr8rcseec,"플렉시플렉스 스퀘어넥 요가 브라 *라이트 서포트, A-C컵",womens-sports-bras,78000,vfr8rcseec,Women,sports-bras,False,False
의류,언더웨어,브라,요가,2026-04-17,룰루레몬,prod20002119,"플렉시플렉스 스트래피 요가 브라 *라이트 서포트, A-C컵",womens-sports-bras,55000,prod20002119,Women,sports-bras,False,False
의류,언더웨어,브라,요가,2026-04-17,룰루레몬,prod20000095,"플렉시플렉스 스트래피 요가 브라 *라이트 서포트, D-DDD컵",womens-sports-bras,78000,prod20000095,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20000979,"플로우 Y 브라 라이트 서포트, A/B컵 *에볼브",womens-sports-bras,67000,prod20000979,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod8910081,"플로우 Y 브라 Nulu *라이트 서포트, A-C컵",womens-sports-bras,67000,prod8910081,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,LW2ERQA,"플로우 Y 브라 Nulu *라이트 서포트, B/C컵 아시아 핏",womens-sports-bras,54000,LW2ERQA,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20006719,"Nulu 트위스트 프런트 스쿱넥 브라 *라이트 서포트, B/C컵",womens-sports-bras,55000,prod20006719,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod20005467,"Nulux 스트래피 백 스포츠 브라 *미디엄 서포트, B/C컵",womens-sports-bras,55000,prod20005467,Women,sports-bras,False,False
의류,언더웨어,브라,일반,2026-04-17,룰루레몬,prod11710338,"Ultralu 스퀘어넥 워크아웃 브라 *미디엄 서포트, B/C컵",womens-sports-bras,93000,prod11710338,Women,sports-bras,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod20007103,"루나 뉴 이어 올웨이즈 인 모션 박서 브리프 3"" *3팩",mens-underwear,74000,prod20007103,Men,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11801368,루나 뉴 이어 인비지웨어 미드라이즈 비키니 언더웨어 *3팩,womens-underwear,47000,prod11801368,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod20002063,"소프트 스트레치 액티브 박서 브리프 5""",mens-underwear,56000,prod20002063,Men,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520459,언더이즈 미드라이즈 비키니 언더웨어 *3팩,womens-underwear,47000,prod10520459,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520467,언더이즈 미드라이즈 T팬티 언더웨어 *3팩,womens-underwear,47000,prod10520467,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11250346,언더이즈 슈퍼 하이라이즈 쇼티 언더웨어 *2팩,womens-underwear,55000,prod11250346,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod9750637,"올웨이즈 인 모션 메쉬 박서 5""",mens-underwear,56000,prod9750637,Men,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod9750638,"올웨이즈 인 모션 메쉬 박서 5"" 3팩",mens-underwear,138000,prod9750638,Men,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod9270823,"올웨이즈 인 모션 박서 5""",mens-underwear,32000,prod9270823,Men,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod9270824,"올웨이즈 인 모션 박서 5"" 3팩",mens-underwear,93000,prod9270824,Men,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod9660102,"올웨이즈 인 모션 박서 5"" 5팩",mens-underwear,159000,prod9660102,Men,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11020117,"올웨이즈 인 모션 박서 5"" 7팩",mens-underwear,198000,prod11020117,Men,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,vmw9jkhore,"올웨이즈 인 모션 박서 브리프 5""",mens-underwear,32000,vmw9jkhore,Men,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,dsjb8onhba,"올웨이즈 인 모션 박서 브리프 5"" *3팩",mens-collections-we-made-too-much,93000,dsjb8onhba,Men,collections-we-made-too-much,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,vlr927wqqh,"올웨이즈 인 모션 박서 브리프 5"" *5팩",mens-underwear,159000,vlr927wqqh,Men,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,rhfikm6wk0,올웨이즈 인 모션 브리프,mens-underwear,35000,rhfikm6wk0,Men,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,acwddp79lw,올웨이즈 인 모션 브리프 *3팩,mens-underwear,83000,acwddp79lw,Men,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10950091,올웨이즈 인 모션 브리프 위드 플라이,mens-underwear,35000,prod10950091,Men,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11680300,원더모스트 Ultra-Soft Nulu 딥 웨이스트 텅 언더웨어,womens-underwear,29000,prod11680300,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11680108,원더모스트 Ultra-Soft Nulu 미드라이즈 비키니 언더웨어,womens-underwear,35000,prod11680108,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11680304,"원더모스트 Ultra-Soft Nulu 슈퍼 하이라이즈 쇼티 언더웨어 2""",womens-underwear,40000,prod11680304,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11680422,원더모스트 Ultra-Soft Nulu 슈퍼 하이라이즈 쇼티 언더웨어 2” *3팩,womens-underwear,104000,prod11680422,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,xvc1em2taj,원더모스트 Ultra-Soft Nulu 스트링 로우라이즈 비키니 언더웨어,womens-underwear,26000,xvc1em2taj,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11680346,원더모스트 Ultra-Soft Nulu 하이웨이스트 텅 언더웨어,womens-underwear,35000,prod11680346,Women,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520450,인비지웨어 미드라이즈 보이쇼츠 언더웨어 *3팩,womens-underwear,78000,prod10520450,Women,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520449,인비지웨어 미드라이즈 비키니 언더웨어,womens-underwear,26000,prod10520449,Women,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520447,인비지웨어 미드라이즈 비키니 언더웨어 *3팩,womens-underwear,47000,prod10520447,Women,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520448,인비지웨어 미드라이즈 비키니 언더웨어 *5팩,womens-underwear,109000,prod10520448,Women,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11850025,인비지웨어 미드라이즈 비키니 언더웨어 5팩 *홀리데이,womens-underwear,125000,prod11850025,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520458,인비지웨어 미드라이즈 T팬티 언더웨어,womens-underwear,26000,prod10520458,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520456,인비지웨어 미드라이즈 T팬티 언더웨어 *3팩,womens-underwear,47000,prod10520456,Women,underwear,False,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod10520457,인비지웨어 미드라이즈 T팬티 언더웨어 *5팩,womens-underwear,109000,prod10520457,Women,underwear,True,False
의류,언더웨어,팬티,일반,2026-04-17,룰루레몬,prod11850026,인비지웨어 미드라이즈 T팬티 언더웨어 5팩 *홀리데이,womens-underwear,125000,prod11850026,Women,underwear,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11680420,네버 로스트 키체인 *워드마크,bags,25000,prod11680420,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20002103,뉴 크루 백팩 22L *업데이트,bags,138000,prod20002103,Men,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod10641750,뉴 패런트 백팩 17L,bags,278000,prod10641750,Men,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11710164,더블집 백팩 22L,bags,138000,prod11710164,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20002155,더블집 백팩 22L *테크 캔버스,bags,184000,prod20002155,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11750238,데일리 멀티 포켓 미니 캔버스 토트백 6.5L,bags,61000,prod11750238,Women,bags,True,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11570307,데일리 멀티 포켓 토트백 20L,bags,93000,prod11570307,Men,bags,True,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870444,듀얼 컴파트먼트 토일레트리 백,bags,78000,prod11870444,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod10930207,듀얼 파우치 리스틀릿,bags,67000,prod10930207,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,aof6ha89cj,디파인 재킷 키체인,bags,40000,aof6ha89cj,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11750234,라지 슬라우치 슬링백 13L,bags,138000,prod11750234,Men,bags,True,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870412,라켓 백 19L,bags,246000,prod11870412,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20009215,루나 뉴 이어 듀얼 파우치 리스틀릿 *덤플링,bags,62000,prod20009215,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20006791,루나 뉴 이어 시티 에센셜 미니 숄더백 1L,bags,55000,prod20006791,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20007099,루나 뉴 이어 원더러스트 백팩 스몰 14L,bags,184000,prod20007099,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20006103,루나 뉴 이어 커브드 크로스바디 백 3L,bags,76000,prod20006103,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20006567,루시드 숄더백 미니 1.5L,bags,65000,prod20006567,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870076,멀티 포켓 토트백 19.5L,bags,198000,prod11870076,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20003127,볼 캡 나노 *랜야드,bags,45000,prod20003127,Women,bags,False,False
용품,용품,가방,트레이닝/짐,2026-04-17,룰루레몬,cc0bzvgp2g,스리인원 짐 더플백 라지 35L,bags,278000,cc0bzvgp2g,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11750230,슬라우치 슬링백 6L,bags,93000,prod11750230,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20003299,슬라우치 슬링백 6L *메탈 하드웨어,bags,109000,prod20003299,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20006227,시티 에센셜 나노 숄더백,bags,37000,prod20006227,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20002367,시티 에센셜 더플백 28L,bags,230000,prod20002367,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870629,시티 에센셜 숄더백,bags,109000,prod11870629,Women,bags,True,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11680416,시티 에센셜 파우치 *미니 2L,bags,40000,prod11680416,Men,bags,False,True
용품,용품,가방,트레이닝/짐,2026-04-17,룰루레몬,prod11750218,쓰리인원 짐 더플백 30L,bags,215000,prod11750218,Women,bags,False,False
용품,용품,가방,요가,2026-04-17,룰루레몬,prod10520254,어드저스터블 요가 매트 백 16L,bags,93000,prod10520254,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20002179,에브리데이 백팩 21L,bags,138000,prod20002179,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11460250,에브리웨어 백팩 22L,bags,76000,prod11460250,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11710424,에브리웨어 백팩 22L *테크 캔버스,bags,109000,prod11710424,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20004251,에브리웨어 백팩 나노,bags,40000,prod20004251,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,dygwgk6707,에브리웨어 백팩 미니 4L *메탈 하드웨어,bags,93000,dygwgk6707,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod20003555,에브리웨어 백팩 스몰 11.5L *메탈 하드웨어,bags,109000,prod20003555,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod8900747,에브리웨어 벨트백 1L,bags,43000,prod8900747,Women,bags,True,False
용품,용품,가방,일반,2026-04-17,룰루레몬,dl4st1oohw,에브리웨어 벨트백 1L *스트라이프 워드마크,bags,47000,dl4st1oohw,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,p825s76jn4,에브리웨어 벨트백 1L *임브로이더드 스택,bags,61000,p825s76jn4,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11800306,에브리웨어 벨트백 나노,bags,35000,prod11800306,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11130156,에브리웨어 벨트백 라지 2L,bags,67000,prod11130156,Men,bags,True,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod10930203,온 마이 레벨 백 2.0 19L,bags,169000,prod10930203,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11870440,온 마이 레벨 스몰 토트백 5L,bags,109000,prod11870440,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11871686,온 마이 레벨 토트백 20L,bags,184000,prod11871686,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11380589,올 나이트 페스티벌 백 *마이크로 2L,bags,93000,prod11380589,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11520452,올 스포츠 백팩 10L,bags,138000,prod11520452,Men,bags,False,False
용품,용품,가방,워터스포츠,2026-04-17,룰루레몬,prod11670129,워터 보틀 크로스바디 위드 프런트 포켓,bags,43000,prod11670129,Men,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,sr1konedii,원더러스트 나노 백팩,bags,32000,sr1konedii,Women,bags,False,True
용품,용품,가방,일반,2026-04-17,룰루레몬,prod11240161,원더러스트 백팩 *미니 14L,bags,184000,prod11240161,Women,bags,False,False
용품,용품,가방,일반,2026-04-17,룰루레몬,prod10930178,원더러스트 백팩 25L,bags,158000,prod10930178,Men,bags,True,False
